Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,Agriculture value added(in USD),Renewable Energy Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year,Country
6632873.0,3218236.0,3414636.0,29.399,3.621,10.0,24.68505,3.622967,1.129612,11.47871,12.7,22658730357.2361,651959712.628417,2.74,71.818,75.578,84.8336410522461,39.9050712585449,83.6657867431641,,2008,Jordan
6473457.0,3138903.0,3334553.0,29.085,3.625,10.0,25.00985,3.706817,1.188822,12.3095,13.1,17110442866.6243,433145417.584293,2.32,71.654,75.29,83.3400726318359,37.1591186523438,82.9204330444336,98.9493408203125,2007,Jordan
6075548.0,2943988.0,3131561.0,28.729,3.635,10.0,25.21111,3.828215,1.175649,12.53476,14.0,15056981664.3159,388998589.562764,2.28,71.48,74.993,90.3533782958984,39.425910949707,86.8420028686523,,2006,Jordan
5678534.0,2749640.0,2928895.0,28.605,3.645,10.0,25.44684,3.968251,1.221314,13.27053,14.8,12588998589.5628,347249647.390691,1.69,71.264,74.781,90.8984527587891,40.2474098205566,90.0989837646484,98.9753875732422,2005,Jordan
5532423.0,2677114.0,2855309.0,28.785,3.643,10.0,25.81162,4.114455,1.303386,14.21509,14.578,11411706629.055,285049365.303244,1.83,71.117,74.604,91.6969375610352,40.8914489746094,89.0837631225586,,2004,Jordan
5396117.0,2608615.0,2787502.0,29.068,3.655,10.0,23.24831,4.048262,1.271096,13.37116,14.5,10195627644.5698,251480959.09732,1.98,70.928,74.393,92.1428985595703,36.4936904907227,90.547492980957,99.1325912475586,2003,Jordan
5275532.0,2546539.0,2728993.0,29.024,3.67,10.0,21.12162,3.933903,1.254983,12.76005,15.3,9582512830.86809,210014153.740986,2.09,70.724,74.166,92.5189514160156,32.5957489013672,90.0665664672852,,2002,Jordan
5163310.0,2487807.0,2675503.0,29.153,3.689,10.0,20.62398,4.074653,1.295719,12.47391,14.7,8975812449.11407,175321509.094533,2.12,70.528,73.939,100.911262512207,28.8455085754395,,,2001,Jordan
5056174.0,2431055.0,2625119.0,29.659,3.724,10.0,20.36461,4.208073,1.363751,12.58972,13.7,8460789844.8519,170521861.777151,2.09,70.313,73.696,92.8527908325195,29.3279304504395,93.7699127197266,,2000,Jordan
4950775.0,2374837.0,2575938.0,30.551,3.769,10.0,20.32213,4.292285,1.394203,12.62916,13.708,8149929478.13822,163469675.599436,2.18,70.109,73.453,93.1974411010742,28.8455085754395,92.8020095825195,,1999,Jordan
